topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,Patent_ID
0.0073960088088409,0.0073960088088425,0.0073960088088445,0.0073960088088412,0.0073960088088409,0.0073960088088442,0.0073960088088409,0.0073960088088411,0.0073960088088533,0.0073960088088424,0.0073960088088432,0.0073960088088461,0.0073960088088409,0.0073960088088737,0.0073960088088458,0.0073960088088409,0.0073960088088409,0.0073960088088409,0.0073960088088417,0.0073960088088419,0.0073960088088443,0.0073960088088437,0.0073960088088411,0.3207905989392609,0.0073960088088409,0.1136379849138417,0.0073960088088471,0.0073960088088409,0.007396008808841,0.3658791783081091,CN2036726U
0.0077009929704838,0.0077009929705398,0.0077009929704284,0.0077009929704288,0.4214984154776544,0.0077009929704483,0.0077009929704296,0.0077009929704301,0.007700992970431,0.0384933544840242,0.00770099297043,0.0077009929704335,0.0077009929704283,0.0077009929704295,0.0077009929705346,0.0077009929704398,0.0077009929704283,0.0077009929704347,0.0077009929708045,0.0077009929704283,0.0594725994480569,0.0077009929704643,0.0077009929704286,0.2309368047691462,0.0077009929704285,0.0570740015596604,0.0077009929704313,0.0077009929704286,0.007700992970435,0.0077009929704289,CN200710135429.1
0.0063187986731286,0.0063187986731297,0.0063187986731282,0.0063187986731282,0.0063187986731475,0.0063187986731395,0.0063187986731305,0.0063187986731282,0.0063187986827258,0.1190348931117789,0.0063187986733242,0.0063187986731756,0.0063187986731282,0.0063187986765272,0.0063187986731806,0.006318798673165,0.006318798673937,0.0063187986731286,0.0063187987453432,0.0063187986733688,0.0063187986733087,0.0063187986731304,0.0063187986731282,0.7040387439533422,0.0063187986731282,0.0063187986731338,0.0063187986731925,0.0063187986735067,0.0063187986731375,0.0063187986731465,US5492602A
0.0084647023896375,0.0084647023896405,0.0084647023896449,0.0084647023896373,0.008464702389637,0.0084647023896443,0.008464702389637,0.0084647023896373,0.0084647023896372,0.0084647023896966,0.0084647023896748,0.0958510975134539,0.008464702389637,0.0084647023896486,0.0084647023896869,0.008464702389637,0.008464702389638,0.0084647023896395,0.008464702389637,0.0084647023896546,0.0084647023896412,0.0084647023896561,0.0084647023896373,0.6671372355764253,0.008464702389637,0.0084647023896546,0.0084647023896371,0.008464702389637,0.0084647023896734,0.0084647023896431,CN2762168Y
0.0698269867630368,0.006560564370171,0.0065605643701871,0.0065605643701825,0.0065605643701704,0.5038998261859016,0.0065605643703728,0.0065605643702945,0.0065605643701763,0.0209589726088762,0.0065605643701696,0.0065605643701913,0.0065605643701852,0.006560564370819,0.0065605643703755,0.0065605643701827,0.0065605643701804,0.0065605643702638,0.0065605643701723,0.0065605643702135,0.0065605643701688,0.0065605643701878,0.006560564370205,0.1952529902174932,0.0065605643701689,0.0460471149687767,0.0065605643701837,0.0065605643702381,0.0065605643702504,0.0065605643702035,JPH05188844A
0.0069562206241018,0.0069562206240708,0.0069562206240721,0.0069562247734833,0.0069562206240693,0.0069562206291981,0.0069562206240693,0.5496093696381767,0.0069562206240768,0.1653435759920319,0.0069562206240693,0.0069562206240736,0.0069562206240713,0.0069562206240693,0.0069562206265365,0.0069562206240729,0.0069562206240849,0.0069562206240694,0.0069562206241431,0.0069562206240703,0.0069562206240708,0.0069562206240695,0.0069562206240733,0.0972290933627295,0.0069562206240693,0.0069562206240755,0.0069562206240739,0.0069562206240867,0.0069562206240694,0.0069562206240696,CN200510102025.3
0.0066680792036967,0.0066680792040914,0.0066680792040627,0.0066680792036503,0.0066680792036696,0.0066680792037715,0.0066680792036995,0.006668079203648,0.0066680792302944,0.0066680792122426,0.0066680792036998,0.0066680792036486,0.0066680792108867,0.0066680792036475,0.006668079203749,0.0066680792041837,0.5296552841002324,0.0066680792863457,0.0066680792095835,0.0066680792057011,0.0066680792036474,0.0066680792036901,0.0066680792036545,0.2836384980538995,0.0066680792036474,0.0066680792036485,0.0066680792096027,0.0066680792061796,0.0066680792038768,0.0066680792036475,WO2006048869A1
0.0072243666056444,0.0072243666665046,0.0072243666096176,0.0072243666057369,0.0072243668248038,0.0072243666056998,0.0072243666223326,0.0072243666269125,0.0072243666057897,0.007224366605653,0.007224366605715,0.0072243666058483,0.0072243666056413,0.0072243666056922,0.0072243666070259,0.0072243666056812,0.0072243666056459,0.007224366606241,0.425556452554466,0.0072243667812594,0.0072243674742798,0.0376602196785524,0.0072243666056413,0.3417254277299778,0.0072243666056414,0.0072243666081414,0.0072243669003724,0.0072243666220555,0.0072243666056426,0.0072243666077828,CN200710141467.8
0.0074683708551371,0.0074683708551344,0.0074683708551345,0.0074683708551344,0.0074683708551344,0.0074683708551344,0.0074683708551349,0.0074683708551347,0.0074683708551349,0.0074683708552861,0.0074683708551354,0.0074683708551348,0.0074683708552744,0.0074683708551372,0.0074683708551344,0.0074683708551344,0.0074683708551426,0.0074683708551347,0.0074683708551345,0.0074683708551344,0.0074683708551351,0.0074683708551383,0.0074683708551371,0.2025427755638029,0.0074683708551347,0.5883428404921119,0.0074683708551353,0.0074683708551344,0.0074683708551344,0.0074683708551378,CN100494265C
0.0054142293954419,0.0054142293954427,0.0054142293952831,0.0054142293957269,0.0054142293952925,0.0054142293954758,0.0054142293953712,0.0054142293953028,0.0054142293978263,0.0054142293952818,0.0054142293952841,0.0054142293952817,0.0054142293952817,0.005414229395712,0.4368683184639729,0.0054142293952832,0.005414229395283,0.005414229395283,0.0054142293969894,0.0054142293956428,0.0054142293952851,0.0054142293957495,0.0054142293962968,0.4115332584605025,0.005414229395284,0.005414229395282,0.0054142293952908,0.0054142293952819,0.0054142293952817,0.0054142293952855,EP1643784A1
0.0060857887804887,0.0060857887804753,0.0060857887804726,0.0060857887804724,0.0060857887804835,0.0060857887804754,0.0060857887805372,0.0060857887804917,0.0060857887805961,0.0060857887806131,0.0060857887804739,0.7380919701985619,0.0060857887804777,0.0060857887804724,0.0060857887804762,0.0060857887804926,0.0060857887804833,0.0060857887804964,0.0060857887804724,0.006085788780473,0.0060857887804928,0.0060857887804723,0.0060857887804759,0.0915059439475033,0.0060857887804763,0.006085788780679,0.0060857887804734,0.0060857887804925,0.0060857887804746,0.0060857887804727,US5775858A
0.0104236409426678,0.0104236409426678,0.0104236409426678,0.0104236409426678,0.0104236409426678,0.0104236409426678,0.0104236409426685,0.010423640942668,0.0104236409426679,0.0104236409426679,0.0104236409426678,0.0104236409426684,0.0104236409426678,0.0104236409426678,0.0104236409426678,0.0104236409426678,0.0104236409426678,0.0104236409426678,0.0104236409426678,0.0104236409426678,0.0104236409426678,0.0104236409426692,0.6977144126625905,0.010423640942705,0.0104236409426685,0.0104236409426678,0.0104236409426678,0.0104236409426678,0.0104236409426678,0.0104236409426692,CN200410064528.1
0.0054795643271731,0.0054795643276969,0.0054795643268654,0.0054795643268274,0.0054795643268313,0.0054795643268286,0.0054795643271687,0.0054795643268471,0.0054795643269056,0.0054795643268433,0.0054795643268304,0.0054795643268307,0.400228378269873,0.005479564326836,0.1775537136151784,0.0054795643304355,0.0054795643280736,0.0054795643269702,0.0054795643268609,0.0054795643268525,0.0054795643268316,0.0054795643269505,0.0054795643268641,0.2742696712832331,0.0054795643268354,0.0054795643269416,0.0054795643269317,0.0054795643268277,0.0054795643270253,0.0054795643268289,US6122639A
0.0055463906874264,0.0055463906873088,0.00554639068859,0.0055463906871381,0.0055463906871349,0.0055463906897244,0.0055463906873429,0.0055463906871274,0.005546390688265,0.0055463906871281,0.0055463906873378,0.0055463906876052,0.0055463906871273,0.0055463906876577,0.0055463906873653,0.0055463906871307,0.0055463906871688,0.0055463906871452,0.0055463906879633,0.0055463906871748,0.0055463906871964,0.4786798249792236,0.0055463906871273,0.3660212357682035,0.0055463906871273,0.005546390688645,0.0055463906871293,0.0055463906871829,0.0055463906886657,0.0055463906886355,JPH0944194A
0.0057877708594331,0.005787770844703,0.0057877708445391,0.0057877708445589,0.005787770844539,0.005787770844736,0.0057877708453857,0.0057877708447303,0.0057877708450255,0.0057877708453441,0.005787770844539,0.4202582533456697,0.005787770844539,0.005787770844728,0.2211010591908607,0.0057877708445611,0.0057877708445501,0.0057877708447713,0.0057877730177955,0.0057877708447105,0.0057877708446912,0.0057877708445402,0.0057877708445392,0.2023708724677798,0.0057877708445843,0.0057877708450615,0.0057877708446564,0.005787770844582,0.0057877708452278,0.0057877708446165,CN2701039Y
0.007229663368191,0.0072296633681909,0.0072296633681904,0.0072296633681901,0.0072296633681902,0.0072296633681926,0.7903397623210464,0.0072296633681902,0.0072296633681902,0.0072296633681901,0.0072296633681903,0.0072296633681914,0.0072296633681901,0.0072296633681907,0.0072296633681901,0.0072296633681901,0.007229663368191,0.0072296633681929,0.0072296633681902,0.0072296633681905,0.007229663368345,0.0072296633681901,0.0072296633681919,0.0072296633694584,0.0072296633681903,0.0072296633681902,0.0072296633681906,0.0072296633681907,0.0072296633681907,0.0072296633681909,US6122247A
0.0079244661992998,0.0079244661992998,0.0079244661993002,0.0079244661993022,0.0079244661992998,0.0079244661992998,0.0079244661992998,0.4278968368993843,0.0079244661993009,0.0079244661993009,0.0079244661992998,0.0079244661992998,0.0079244661993003,0.0079244661994971,0.0079244661993388,0.0079244661992998,0.0079244661992998,0.0079244661992999,0.0079244661992998,0.0079244661993394,0.0079244661992999,0.0079244661993808,0.0079244661993003,0.3502181095193186,0.0079244661992998,0.0079244661997361,0.0079244661992998,0.0079244661993006,0.0079244661993248,0.0079244661993762,CN1103526A
0.007190485448564,0.007190485448564,0.007190485448564,0.0071904854485784,0.0071904854485643,0.007190485448564,0.0071904854485652,0.0071904854485851,0.5379707248448095,0.0071904854485645,0.007190485448564,0.0071904854485662,0.0071904854485708,0.0071904854485645,0.0071904854486013,0.007190485448564,0.0071904854485692,0.0071904854485669,0.0071904854485643,0.0071904854485824,0.0071904854485642,0.007190485448564,0.0071904854485661,0.2606956825952428,0.007190485448564,0.0071904854485671,0.0071904854485799,0.0071904854485645,0.0071904854485853,0.0071904854485644,US7370197B2
0.0061778014923761,0.0061778014923225,0.0061778014923351,0.0061778014923209,0.0061778014923209,0.0061778014923393,0.0061778014979504,0.0061778014927985,0.0061778014926428,0.0061778014932471,0.0061778014923237,0.0061778014923325,0.0061778014925467,0.0061778014931729,0.0061778014923901,0.0061778014924638,0.0061778014923254,0.0061778014923292,0.5482783626962594,0.0061778014926267,0.0061778014923351,0.0061778014923238,0.0061778014931494,0.2787431955020703,0.0061778014925696,0.0061778014974286,0.0061778014925995,0.0061778014923216,0.0061778014923369,0.0061778014934398,WO1998019304A1
0.0065632764950148,0.0065632764950146,0.0065632764950146,0.0065632764950156,0.0065632764950145,0.0065632764950412,0.0065632764953076,0.0065632764950145,0.0065632764950305,0.0065632764950373,0.0065632764950812,0.0065632764956328,0.0065632764950145,0.0065632764950149,0.0065632764950146,0.0065632764950159,0.0065632764956176,0.0065632764969359,0.5344140667546302,0.0065632764951963,0.0065632764950164,0.0065632764950178,0.0065632764950151,0.2818141913810543,0.0065632764950145,0.0065632764950145,0.0065632764951594,0.0065632764950167,0.0065632764950149,0.0065632764950158,US5808453A
0.0063470781459969,0.0063470781460037,0.0063470781459969,0.0063470781459969,0.2704573639950182,0.0063470781460033,0.0063470781459969,0.0063470781459969,0.0063470781459982,0.006347078145997,0.0063470781459969,0.0063470781459971,0.0063470781460097,0.0063470781459969,0.006347078146,0.006347078145997,0.0063470781459981,0.0063470781460088,0.0063470781459969,0.0063470781459969,0.0063470781459993,0.0063470781460029,0.0063470781459969,0.5518244479170022,0.0063470781459969,0.0063470781459969,0.0063470781459983,0.0063470781459969,0.0063470781460081,0.0063470781459969,US20050249141A1
0.0093590458090829,0.0093590458090829,0.0093590458090828,0.0093590458090828,0.0093590458090933,0.0093590458090828,0.0093590458090869,0.0093590458090832,0.7285876715364294,0.0093590458090906,0.0093590458090828,0.0093590458090828,0.0093590458090828,0.0093590458090838,0.0093590458090828,0.0093590458090828,0.0093590458090828,0.0093590458090828,0.0093590458090828,0.0093590458090832,0.0093590458090849,0.0093590458091047,0.0093590458091614,0.009359045809124,0.0093590458090828,0.0093590458090828,0.0093590458090828,0.0093590458090828,0.0093590458090828,0.0093590458090828,US20030230403A1
0.0061984832016528,0.0061984832018311,0.0061984832016529,0.0061984832016542,0.0061984832016531,0.0061984832016529,0.0061984832016583,0.0061984832016577,0.0061984832016592,0.0061984832016818,0.0061984832016728,0.0061984832016559,0.4257486993814809,0.0061984832019068,0.0061984832016937,0.0061984832016615,0.0061984832016531,0.0061984832016846,0.0061984832016534,0.0061984832016543,0.0061984832016531,0.006198483201653,0.0061984832016529,0.4006937709715937,0.0061984832016528,0.0061984832016543,0.0061984832016537,0.0061984832016531,0.0061984832017075,0.0061984832016532,CN1744634A
0.0064714587826003,0.0064714587826061,0.0064714587826019,0.0064714587826263,0.4564510025290755,0.0064714587826054,0.0064714587826101,0.0064714587826414,0.0064714587826018,0.006471458782612,0.0064714587826274,0.0064714587826031,0.0064714587826003,0.0064714587826558,0.0064714587826256,0.0064714587826005,0.0064714587826035,0.0064714587826037,0.0064714587826003,0.0064714587826079,0.0064714587826005,0.0064714587826004,0.0064714587826003,0.3623481515578722,0.0064714587826003,0.0064714587826003,0.0064714587826151,0.0064714587826003,0.0064714587826003,0.0064714587826003,EP1191750A1
0.0059988823211821,0.0059988823212089,0.0059988823211822,0.0059988823212124,0.0059988823211818,0.0059988823211877,0.0059988823211956,0.0059988823211818,0.0059988823211891,0.0059988823212434,0.0059988823212445,0.0059988823211834,0.0059988823211818,0.0059988823212461,0.0059988823211823,0.005998882321182,0.0059988823211843,0.0059988823212794,0.0059988823212708,0.6400297962137608,0.0059988823211955,0.005998882321182,0.0059988823211855,0.192001498792615,0.0059988823211842,0.0059988823211823,0.0059988823211944,0.0059988823211956,0.0059988823211818,0.0059988823212022,US20030067795A1
0.0056025037240473,0.0056025037238261,0.0056025037236355,0.0056025037236458,0.0056025037236298,0.0056025037236402,0.0056025037237831,0.0056025037237372,0.0416488260305973,0.0056025037236324,0.0056025037236318,0.0056025037236332,0.0056025037236301,0.0056025037236396,0.0056025037236331,0.0056025037236313,0.0056025037236306,0.0056025037236515,0.0056025037242104,0.0056025037236303,0.0056025037278887,0.0056025037236348,0.0056025037236298,0.1481862714453137,0.0056025037236503,0.005602503723846,0.005602503723637,0.0056025037236304,0.0056025037236306,0.6588973019800405,CN2906398Y
0.0065417694946404,0.0065417694946459,0.0065417694946404,0.0065417694946406,0.0065417694946404,0.0065417694946728,0.006541769494739,0.0065417694946465,0.006541769494648,0.0065417694946654,0.0065417694946536,0.006541769494719,0.006541769494712,0.0065417694946417,0.006541769494697,0.0065417694946568,0.0065417694947,0.0065417694946417,0.0065417694946414,0.0065417694946405,0.0065417694946404,0.0065417694946417,0.4066276953195413,0.4102027588300395,0.006541769494641,0.0065417694946408,0.0065417694946427,0.0065417694946419,0.0065417694946405,0.006541769494646,US20060045123A1
0.006886892240056,0.0068868922400436,0.0068868922400407,0.0068868922400407,0.0068868922400407,0.0068868922400599,0.0068868922478541,0.0068868922400416,0.0068868922400726,0.0068868922400432,0.0068868922400421,0.0068868922400438,0.0068868922400407,0.0068868922400458,0.0068868922400416,0.0068868922400407,0.5976005345327853,0.0068868922400533,0.0068868922400467,0.0068868922400412,0.006886892240042,0.0068868922400672,0.0068868922400443,0.1064049517469826,0.0068868922400415,0.1100484232311677,0.0068868922400422,0.0068868922400411,0.006886892240044,0.0068868922400517,CN200310117820.0
0.008771576187741,0.0087715761877112,0.0087715761877081,0.0087715761877063,0.0087715761877081,0.0087715761877063,0.0087715761878215,0.0087715761877214,0.0087715761877081,0.0087715761877065,0.0087715761877063,0.0087715761877076,0.0087715761877311,0.0087715761877066,0.0087715761877068,0.0087715761877953,0.0087715761877076,0.0087715761877068,0.0087715761877065,0.4766301609953752,0.0087715761877064,0.0087715761877065,0.0087715761877066,0.2777657057485492,0.0087715761877063,0.0087715761877088,0.0087715761877067,0.0087715761877063,0.0087715761877063,0.0087715761877071,CN101001098
0.0058155745307447,0.0058155745307446,0.0058155745307446,0.0058155745307447,0.0058155745307446,0.0058155745307454,0.0058155745307457,0.0058155745307446,0.0058155745307456,0.0058155745307449,0.0058155745307449,0.0058155745307446,0.0058155745307446,0.0058155745307447,0.0058155747375265,0.0058155745307446,0.0058155745307446,0.0058155745307446,0.0058155745307454,0.0058155745307446,0.0058155745307447,0.0058155745307446,0.0058155745307447,0.8313483384016175,0.0058155745307446,0.0058155745307446,0.0058155745307446,0.0058155745307448,0.0058155745307449,0.0058155745307447,CN1464654A
0.0077917641841391,0.0077917641841469,0.007791764184136,0.0077917641841362,0.0077917641841357,0.007791764184136,0.0077917641841404,0.00779176418414,0.0077917641841372,0.0077917641841362,0.0077917641841357,0.0077917641841367,0.0077917641841357,0.0077917641841605,0.0077917641841544,0.0077917641841741,0.0077917641841357,0.0077917641841357,0.0077917641841357,0.0077917641841357,0.0077917641841358,0.6353399263115569,0.0077917641841673,0.1464906765324559,0.0077917641841456,0.0077917641841445,0.0077917641841451,0.0077917641841511,0.0077917641841357,0.0077917641841368,CN200610075787.3
0.0064249817004389,0.00642498170044,0.0064249817004474,0.0064249817004521,0.006424981700438,0.6627350292686635,0.0064249817004635,0.0064249817004379,0.0064249817007162,0.0064249817005923,0.006424981700438,0.0064249817005554,0.0064249817004496,0.0064249817008285,0.0064249817004733,0.0064249817004402,0.0064249817004774,0.0064249817004984,0.0064249817004531,0.0064249817004436,0.0064249817004395,0.0064249817124014,0.0064249817004396,0.1573654831058495,0.0064249817004378,0.0064249817004901,0.0064249817004547,0.006424981700462,0.0064249817004384,0.0064249817004387,JP2005250177A
